VIMSCODE,WorkUp,MODALGRP,PANNUM,SEQNO,SPECIMID,LENGTH (mm TL),LENGTH (mm FL),WEIGHT (kg),EVWGHT (kg),SEX,GONADSTG,MATURITY,GUT_FULL,AGE,CODEAGE,SPCCOMNT,ExpFactWorked,ExpFactMeas,STATION,STATION,SAMPLE_DEPTH (meters),DO (mg/L),Percent Saturation DO,Salinity (PSU),Temperature (0C),ALTSTATN,SEASON,MONTH,YEAR,DATE,TowBegin,TowEnd,DepthBeg (feet),DepthEnd (feet),NMP REGION,DepthStratum,COMPASS,GEAR,NETNUM,ENGRPM_Port,ENGRPM_Stbd,DURATION (min),VSpeedGPS (knots),TowDistTrack (m),NetHeight (m),NetWidth (m),ParCodeNH,ParCodeNW,REGION,LATITUDE_START,LONGITUDE_START,LATITUDE_END,LONGITUDE_END,DOORNUM_Stbd,DOORNUM_Port,CableOut_Stbd (fathom),CableOut_Port (fathom),SCOPE,TOW_DIRECTION_CURRENT,AGENCY_CODE,PROGRAM_CODE,DoorWidth (meters),ParCodeDW,CellSelected,CellFished
7,Full,1,8,4,4,175,173,0.052,,M,A,0,F,0.0001,OT,,64.2,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,1,8,5,5,175,173,0.036,,F,A,0,F,0.0001,OT,,64.2,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,2,8,1,6,215,212,0.092,0.086,M,A,0,F,1,OT,,29.8,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,2,8,2,7,205,202,0.066,,M,A,0,F,0.0001,OT,,29.8,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,2,8,3,8,205,202,0.08,,M,B,0,E,1,OT,,29.8,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,2,8,4,9,205,202,0.082,,F,A,0,F,1,OT,,29.8,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,2,8,5,10,185,183,0.06,,M,B,0,F,0.0001,OT,,29.8,1,NM20120901068,NM20120901068,13.02,6.42,100.7,31.91,18.54,,Fall,October,2012,11-Oct-12,18:20,18:40,50,42,10,2,215,453,G01,1200,1200,20,2.61,1609.6,5.88,13.04,NM,NM,4,38.37084999,-75.01408333,38.35738335,-75.02085,TS1,TP1,70,70,9.130434783,2,VIMS,NM,31.08472222,NM,137-135,137-135
7,Full,1,66,1,1,165,164,0.044,0.04,M,B,0,F,0.0001,OT,,16.6,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,1,66,2,2,130,130,0.022,,M,A,0,F,3,OT,,16.6,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,1,66,3,3,180,178,0.048,,M,A,0,E,0.0001,OT,,16.6,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,1,66,4,4,175,173,0.05,,M,B,0,F,0.0001,OT,,16.6,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,1,66,5,5,150,149,0.028,,M,A,0,F,0.0001,OT,,16.6,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,2,66,1,6,265,259,0.16,0.152,F,C,1,F,2,OT,,23.8,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,2,66,2,7,235,231,0.108,,M,B,0,E,1,OT,,23.8,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,2,66,3,8,220,216,0.1,,F,C,1,E,2,OT,,23.8,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,2,66,4,9,210,207,0.084,,M,B,0,E,1,OT,,23.8,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,2,66,5,10,235,231,0.12,,F,C,1,F,1,OT,,23.8,1,NM20120901069,NM20120901069,17.66,6.91,107,31.94,17.87,,Fall,October,2012,13-Oct-12,13:22,13:42,56,60,10,2,229,453,G01,1130,1160,20,3.14,1935.4,5.27,13.79,NM,NM,3,38.2445,-75.0347,38.22923333,-75.04525,TS1,TP1,75,75,7.75862069,1,VIMS,NM,33.09350649,NM,138-130,138-130
7,Full,1,16,1,1,160,159,0.032,0.03,F,A,0,E,0.0001,OT,,87.6,2.824,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,1,16,2,2,160,159,0.03,,M,A,0,F,0.0001,OT,,87.6,2.824,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,1,16,3,3,175,173,0.05,,F,A,0,F,0.0001,OT,,87.6,2.824,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,1,16,4,4,170,168,0.048,,F,A,0,F,0.0001,OT,,87.6,2.824,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,1,16,5,5,140,140,0.026,,F,A,0,E,0.0001,OT,,87.6,2.824,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,2,16,1,6,250,245,0.138,0.128,F,B,1,E,1,OT,,52.6,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,2,16,2,7,215,212,0.086,,F,B,1,F,1,OT,,52.6,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,2,16,3,8,215,212,0.104,,F,B,1,F,1,OT,,52.6,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,2,16,4,9,220,216,0.092,,F,B,1,F,1,OT,,52.6,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,2,16,5,10,285,279,0.192,,F,B,1,E,2,OT,,52.6,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,3,16,1,11,310,303,0.26,0.244,F,B,1,E,2,OT,,1,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,3,16,2,12,340,331,0.412,,F,B,1,F,2,OT,,1,1,NM20120901070,NM20120901070,16.56,6.66,104.4,31.89,18.56,,Fall,October,2012,12-Oct-12,7:10,7:30,47,56,10,2,34,453,G01,1120,1130,20,3.16,1950.9,5.41,13.56,NM,NM,4,38.33683332,-75.03423333,38.35421667,-75.03121667,TS1,TP1,70,70,8.155339806,1,VIMS,NM,32.51267606,NM,138-134,138-134
7,Full,1,66,1,1,150,149,0.024,,F,A,0,E,1,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,1,66,2,2,135,135,0.02,0.017,F,B,1,F,0.0001,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,1,66,3,3,130,130,0.018,,F,A,0,E,0.0001,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,1,66,4,4,135,135,0.018,,M,B,0,F,0.0001,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,1,66,5,5,145,144,0.028,,F,B,1,F,0.0001,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,2,66,1,6,195,192,0.068,0.06,M,C,1,F,1,OT,,71.2,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,2,66,2,7,165,164,0.046,,M,C,1,F,0.0001,OT,,71.2,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,2,66,3,8,210,207,0.09,,F,C,1,E,1,OT,,71.2,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,2,66,4,9,175,173,0.05,,M,C,1,F,0.0001,OT,,71.2,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,2,66,5,10,170,168,0.04,,F,B,1,F,0.0001,OT,,71.2,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,3,66,1,11,320,312,0.334,0.326,F,C,1,F,2,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,3,66,2,12,285,279,0.218,,F,C,1,F,1,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,3,66,3,13,305,298,0.258,,M,C,1,E,1,OT,,1,1,NM20120901071,NM20120901071,18.15,7.01,109,31.88,18.06,,Fall,October,2012,13-Oct-12,15:32,15:52,46,62,10,2,230,453,G01,1190,1190,20,2.98,1840.5,5.41,13.52,NM,NM,3,38.19793334,-75.07903334,38.18521667,-75.09241667,TS1,TP1,70,70,7.777777778,1,VIMS,NM,32.40540541,NM,140-128,140-128
7,Full,0,66,1,1,225,221,0.11,0.106,M,C,1,F,1,OT,,43.2,16.741,NM20120901073,NM20120901073,18.31,6.96,107.9,31.97,17.93,,Fall,October,2012,13-Oct-12,14:22,14:42,56,68,10,2,16,453,G01,1240,1250,20,3.03,1868.9,5.2,13.77,NM,NM,3,38.20385,-75.03788333,38.22028333,-75.04165,TS1,TP1,75,75,7.258064516,2,VIMS,NM,33.05147059,NM,138-129,138-129
7,Full,0,66,2,2,250,245,0.15,,F,C,1,F,3,OT,,43.2,16.741,NM20120901073,NM20120901073,18.31,6.96,107.9,31.97,17.93,,Fall,October,2012,13-Oct-12,14:22,14:42,56,68,10,2,16,453,G01,1240,1250,20,3.03,1868.9,5.2,13.77,NM,NM,3,38.20385,-75.03788333,38.22028333,-75.04165,TS1,TP1,75,75,7.258064516,2,VIMS,NM,33.05147059,NM,138-129,138-129
7,Full,0,66,3,3,230,226,0.106,,F,C,1,F,1,OT,,43.2,16.741,NM20120901073,NM20120901073,18.31,6.96,107.9,31.97,17.93,,Fall,October,2012,13-Oct-12,14:22,14:42,56,68,10,2,16,453,G01,1240,1250,20,3.03,1868.9,5.2,13.77,NM,NM,3,38.20385,-75.03788333,38.22028333,-75.04165,TS1,TP1,75,75,7.258064516,2,VIMS,NM,33.05147059,NM,138-129,138-129
7,Full,0,66,4,4,230,226,0.118,,F,C,1,E,1,OT,,43.2,16.741,NM20120901073,NM20120901073,18.31,6.96,107.9,31.97,17.93,,Fall,October,2012,13-Oct-12,14:22,14:42,56,68,10,2,16,453,G01,1240,1250,20,3.03,1868.9,5.2,13.77,NM,NM,3,38.20385,-75.03788333,38.22028333,-75.04165,TS1,TP1,75,75,7.258064516,2,VIMS,NM,33.05147059,NM,138-129,138-129
7,Full,0,66,5,5,225,221,0.118,,F,C,1,F,1,OT,,43.2,16.741,NM20120901073,NM20120901073,18.31,6.96,107.9,31.97,17.93,,Fall,October,2012,13-Oct-12,14:22,14:42,56,68,10,2,16,453,G01,1240,1250,20,3.03,1868.9,5.2,13.77,NM,NM,3,38.20385,-75.03788333,38.22028333,-75.04165,TS1,TP1,75,75,7.258064516,2,VIMS,NM,33.05147059,NM,138-129,138-129
7,Full,0,9,1,1,125,125,0.02,,M,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,2,2,220,216,0.095,0.085,F,B,1,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,3,3,160,159,0.04,,M,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,4,4,150,149,0.04,,F,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,5,5,170,168,0.055,,M,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,6,6,170,168,0.065,,M,A,0,F,2,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,7,7,205,202,0.085,,F,B,1,F,1,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,8,8,190,188,0.07,,M,A,0,F,1,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,9,9,210,207,0.095,,F,B,1,F,1,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,10,10,190,188,0.075,,F,B,1,F,1,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,11,11,240,236,0.135,,M,B,0,F,2,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,12,12,165,164,0.05,,F,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,13,13,165,164,0.05,,F,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
7,Full,0,9,14,14,150,149,0.045,,F,A,0,F,0.0001,OT,,23.96,2.813,NM20120901074,NM20120901074,6.04,,,,18.28,,Fall,October,2012,14-Oct-12,10:14,10:34,28,35,11,1,207,453,G01,1270,1260,20,2.74,1691.9,5.32,13.48,NM,NM,3,38.01845,-75.22473334,38.00333333,-75.22648333,TS1,TP1,70,70,13.33333333,2,VIMS,NM,32.36428571,NM,146-121,146-121
